ai_correct,ai_decision_time,ai_final_slider_display_time,ai_reliability,ai_rt,ai_slider_display_time,ai_slider_value,block,block_duration_minutes,block_duration_seconds,block_end_time,block_start_time,euclidean_ai_to_truth,euclidean_participant_to_ai,euclidean_participant_to_truth,final_answer,ground_truth,image_path,is_studied,outcome_trigger,participant_accuracy,participant_commit_time,participant_commit_trigger,participant_first,participant_rt,participant_slider_click_times,participant_slider_decision_onset_time,participant_slider_stop_time,participant_slider_timeout,participant_slider_value,partner_rating_complete_trigger,partner_rating_onset_trigger,partner_slider_settled_trigger,phase,points_earned,recognition_fixation_offset_trigger,recognition_fixation_onset_trigger,recognition_image_offset_trigger,recognition_image_onset_trigger,switch_commit_time,switch_rt,switch_stay_decision,switch_stay_response_trigger,switch_stay_trigger,switch_timeout,trial,trial_type,used_ai_answer
True,1771261598.8428183,1771261600.5033112,0.75,1.2805747995764498,1771261600.2073686,0.06123774583893024,7,2.1811224818229675,130.86734890937805,1771261656.5118697,1771261525.6445208,0.06123774583893024,0.049518995838930255,0.011718749999999983,0.011718749999999983,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FRUIT\Banana\Image_042.jpg,True,1771261604.2809174,True,1771261603.5128791,1771261603.4958203,False,1.6996138095855713,1771261602.9129164,1771261602.9129164,1771261602.9129164,False,0.011718749999999983,1771261601.221097,1771261598.9717965,1771261600.2199147,recognition,0.98828125,1771261597.7770975,1771261597.2567265,1771261598.8244178,1771261597.8112533,1771261604.1573942,0.48279261589050293,stay,1771261604.1361609,1771261603.658265,False,6,studied,False
True,1771261611.126434,1771261612.9199395,0.75,1.485955930958134,1771261612.6138792,0.7959615849864232,7,2.1811224818229675,130.86734890937805,1771261656.5118697,1771261525.6445208,0.20403841501357678,0.7864129738753122,0.990451388888889,0.7959615849864232,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\smallobject\Football\Lure_076.jpg,False,1771261614.9502556,True,1771261611.1254308,1771261611.1005445,True,2.3406407833099365,1771261610.5417736,1771261610.5417736,1771261610.5417736,False,0.009548611111111101,1771261613.6246789,1771261611.2647436,1771261612.6299074,recognition,0.7959615849864232,1771261607.5761974,1771261607.0695603,1771261608.6320827,1771261607.6083403,1771261614.8726938,0.5423531532287598,switch,1771261614.8500774,1771261614.3144193,False,7,lure,True
True,1771261621.8153284,1771261623.7100365,0.75,1.4509806927216715,1771261623.402325,0.816984734502685,7,2.1811224818229675,130.86734890937805,1771261656.5118697,1771261525.6445208,0.18301526549731495,0.7987555678360184,0.9817708333333334,0.816984734502685,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\biganimal\Horse\Lure_008.jpg,False,1771261626.165368,True,1771261621.8143287,1771261621.7920563,True,2.1971685886383057,1771261621.1765745,1771261621.1765745,1771261621.1765745,False,0.018229166666666626,1771261624.4109323,1771261621.9784832,1771261623.4150586,recognition,0.816984734502685,1771261618.401552,1771261617.8801513,1771261619.4490967,1771261618.4260266,1771261626.034301,0.917001485824585,switch,1771261626.0087934,1771261625.0994785,False,8,lure,True
True,1771261634.805511,1771261637.7248495,0.75,2.8436042286446517,1771261637.2176287,0.7789371994777966,7,2.1811224818229675,130.86734890937805,1771261656.5118697,1771261525.6445208,0.2210628005222034,0.2050037727444256,0.01605902777777779,0.9839409722222222,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\BIRD\Parrot\Lure_028.jpg,False,1771261640.2491376,True,1771261634.8045104,1771261634.785014,True,4.377304792404175,1771261634.0896885,1771261634.0896885,1771261634.0896885,False,0.9839409722222222,1771261638.429924,1771261634.887537,1771261637.2296262,recognition,0.9839409722222222,1771261629.2285728,1771261628.7059205,1771261630.2820606,1771261629.2583346,1771261640.1538022,1.0439577102661133,stay,1771261640.1271582,1771261639.0937452,False,9,lure,False
True,1771261644.5916786,1771261646.4001079,0.75,1.555396433568688,1771261646.0945346,0.2409673140703007,7,2.1811224818229675,130.86734890937805,1771261656.5118697,1771261525.6445208,0.2409673140703007,0.09469995295918962,0.14626736111111108,0.14626736111111108,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\VEGETABLE\Carrot\Image_087.jpg,True,1771261652.3257508,True,1771261651.0085552,1771261650.983289,False,3.2888753414154053,1771261649.4666114,1771261649.4666114,1771261649.4666114,False,0.14626736111111108,1771261647.104759,1771261644.6985712,1771261646.1082323,recognition,0.853732638888889,1771261643.5311964,1771261643.0095813,1771261644.5806487,1771261643.5589867,1771261652.2350366,1.0360887050628662,stay,1771261652.2104704,1771261651.1855943,False,10,studied,False
False,1771261687.6628215,1771261689.719168,0.35,1.9493030036233086,1771261689.4675348,0.14692091368922694,8,2.026128911972046,121.56773471832275,1771261784.1717782,1771261662.6040435,0.8530790863107731,0.13737230257811583,0.990451388888889,0.009548611111111101,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FRUIT\Mulberry\Lure_045.jpg,False,1771261691.791512,False,1771261687.6616967,1771261687.636216,True,2.869117498397827,1771261686.6946032,1771261686.6946032,1771261686.6946032,False,0.009548611111111101,1771261690.398084,1771261687.7644203,1771261689.472047,recognition,0.00954861111111105,1771261683.606762,1771261683.0845747,1771261684.6567943,1771261683.6352348,1771261691.7434464,0.6310961246490479,stay,1771261691.720621,1771261691.0893116,False,1,lure,False
True,1771261699.0955307,1771261700.767645,0.35,1.3034348064093502,1771261700.4680896,0.06899529723960729,8,2.026128911972046,121.56773471832275,1771261784.1717782,1771261662.6040435,0.06899529723960729,0.8954144249826149,0.9644097222222222,0.06899529723960729,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\VEHICLE\Jetski\Image_099.jpg,True,1771261702.9456847,True,1771261699.0955307,1771261699.0720856,True,2.793713092803955,1771261698.3554423,1771261698.3554423,1771261698.3554423,False,0.9644097222222222,1771261701.4682658,1771261699.2428896,1771261700.4801078,recognition,0.9310047027603927,1771261695.0650785,1771261694.540528,1771261696.1169193,1771261695.0923176,1771261702.8425426,0.6554999351501465,switch,1771261702.8169906,1771261702.181386,False,2,studied,True
True,1771261707.2426052,1771261709.0314481,0.35,1.5218279161475716,1771261708.7243905,0.0357094237234038,8,2.026128911972046,121.56773471832275,1771261784.1717782,1771261662.6040435,0.0357094237234038,0.01096984039007047,0.02473958333333333,0.02473958333333333,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\smallobject\Globe\Image_078.jpg,True,1771261712.221332,True,1771261711.4582517,1771261711.4459634,False,1.0699958801269531,1771261711.036652,1771261711.036652,1771261711.036652,False,0.02473958333333333,1771261709.7457979,1771261707.3481867,1771261708.7314022,recognition,0.9752604166666666,1771261706.1695955,1771261705.6486363,1771261707.2238433,1771261706.2001395,1771261712.1204371,0.4771997928619385,stay,1771261712.0918753,1771261711.6203122,False,3,studied,False
False,1771261717.9726987,1771261719.4859152,0.35,1.016541318376419,1771261719.1840723,0.9823289338589165,8,2.026128911972046,121.56773471832275,1771261784.1717782,1771261662.6040435,0.9823289338589165,0.016803010585528022,0.9991319444444445,0.9991319444444445,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FOOD\Pie\Image_038.jpg,True,1771261721.5898302,False,1771261717.9726987,1771261717.9512875,True,1.4997515678405762,"1771261717.3886318,1771261717.4058812",1771261717.3886318,1771261717.4058812,False,0.9991319444444445,1771261720.1897776,1771261718.115662,1771261719.197071,recognition,0.0008680555555554692,1771261715.247652,1771261714.7346213,1771261716.300478,1771261715.2771635,1771261721.4837492,0.5763864517211914,stay,1771261721.4565358,1771261720.8890293,False,4,studied,False
True,1771261726.0020664,1771261727.484365,0.35,1.1011571605505102,1771261727.1855452,0.057940364475994016,8,2.026128911972046,121.56773471832275,1771261784.1717782,1771261662.6040435,0.057940364475994016,0.9216603299684505,0.9796006944444445,0.9796006944444445,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\biganimal\Alligator\Image_001.jpg,True,1771261730.7652078,False,1771261730.0586576,1771261730.0364387,False,1.26353120803833,"1771261729.3770916,1771261729.396637,1771261729.4204884,1771261729.4450424,1771261729.4708157,1771261729.4907806",1771261729.3770916,1771261729.4907806,False,0.9796006944444445,1771261728.1681697,1771261726.1099002,1771261727.199597,recognition,0.02039930555555547,1771261724.9314682,1771261724.4153101,1771261725.982734,1771261724.958405,1771261730.6970954,0.4201929569244385,stay,1771261730.6753337,1771261730.2592676,False,5,studied,False
False,1771261735.2199762,1771261737.199691,0.35,1.831017086069281,1771261736.8973145,0.043287247567807635,8,2.026128911972046,121.56773471832275,1771261784.1717782,1771261662.6040435,0.9567127524321923,0.9536745579877479,0.0030381944444444198,0.9969618055555556,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\VEGETABLE\bokchoy\Lure_086.jpg,False,1771261740.4753187,True,1771261739.7494287,1771261739.7265162,False,1.2270359992980957,1771261739.0760853,1771261739.0760853,1771261739.0760853,False,0.9969618055555556,1771261737.9116714,1771261735.310458,1771261736.9093237,recognition,0.9969618055555556,1771261734.147704,1771261733.6327105,1771261735.201271,1771261734.1763847,1771261740.4260182,0.526055097579956,stay,1771261740.4082127,1771261739.8782685,False,6,lure,False
False,1771261744.7473536,1771261746.2892585,0.35,1.2126813777925831,1771261745.978641,0.9642166557970219,8,2.026128911972046,121.56773471832275,1771261784.1717782,1771261662.6040435,0.9642166557970219,0.9112652669081329,0.0529513888888889,0.0529513888888889,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\bigobject\Phonebooth\Image_020.jpg,True,1771261749.9158602,True,1771261749.191826,1771261749.166454,False,1.5645511150360107,1771261748.690555,1771261748.690555,1771261748.690555,False,0.0529513888888889,1771261746.9930768,1771261744.8520029,1771261745.9916508,recognition,0.947048611111111,1771261743.684579,1771261743.17183,1771261744.7299533,1771261743.7102306,1771261749.8277376,0.41474318504333496,stay,1771261749.8027406,1771261749.3911266,False,7,studied,False
False,1771261754.1580307,1771261755.5339596,0.35,1.036471417160046,1771261755.2511063,0.1561800415401604,8,2.026128911972046,121.56773471832275,1771261784.1717782,1771261662.6040435,0.8438199584598396,0.8169102362376173,0.02690972222222232,0.9730902777777777,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\INSECT\Beetle\Lure_053.jpg,False,1771261759.4588299,True,1771261758.6498709,1771261758.625414,False,1.7847609519958496,1771261758.1130066,1771261758.1130066,1771261758.1130066,False,0.9730902777777777,1771261756.2263215,1771261754.2222002,1771261755.2572563,recognition,0.9730902777777777,1771261753.0937674,1771261752.5742958,1771261754.1435297,1771261753.124233,1771261759.3544915,0.4785492420196533,stay,1771261759.3336577,1771261758.8475711,False,8,lure,False
False,1771261765.7162142,1771261767.601025,0.35,1.6655464909339603,1771261767.2976325,0.22165351367042754,8,2.026128911972046,121.56773471832275,1771261784.1717782,1771261662.6040435,0.7783464863295725,0.6950131529962392,0.08333333333333326,0.9166666666666667,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\smallanimal\Beaver\Lure_061.jpg,False,1771261769.5662346,True,1771261765.7162142,1771261765.691922,True,1.7656524181365967,1771261765.237616,1771261765.237616,1771261765.237616,False,0.9166666666666667,1771261768.3128324,1771261765.8223832,1771261767.3096406,recognition,0.9166666666666667,1771261762.7715466,1771261762.2480533,1771261763.8243394,1771261762.8009455,1771261769.4930542,0.48245859146118164,stay,1771261769.4652278,1771261768.991572,False,9,lure,False
True,1771261775.267545,1771261778.3643978,0.35,3.004381844771575,1771261777.795722,0.8895517419241415,8,2.026128911972046,121.56773471832275,1771261784.1717782,1771261662.6040435,0.11044825807585845,0.018457991924141548,0.12890625,0.87109375,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\BIRD\Chicken\Lure_021.jpg,False,1771261780.611197,True,1771261775.2665403,1771261775.2509754,True,1.07368803024292,1771261774.8728335,1771261774.8728335,1771261774.8728335,False,0.87109375,1771261779.0656428,1771261775.3674574,1771261777.8092039,recognition,0.87109375,1771261773.0067928,1771261772.4879606,1771261774.0664568,1771261773.042015,1771261780.4960454,0.7079014778137207,stay,1771261780.4676461,1771261779.7715745,False,10,lure,False
False,1771261812.2626982,1771261814.7316763,0.35,2.3633676020460745,1771261814.339826,0.8111042746704376,9,2.0018298109372457,120.10978865623474,1771261906.9283168,1771261786.8185282,0.8111042746704376,0.18368739199622908,0.9947916666666666,0.9947916666666666,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\smallanimal\Koala\Image_067.jpg,True,1771261816.6233978,False,1771261812.2626982,1771261812.2428527,True,3.449774742126465,1771261811.0699692,1771261811.0699692,1771261811.0699692,False,0.9947916666666666,1771261815.444001,1771261812.373099,1771261814.3535259,recognition,0.00520833333333337,1771261807.6232362,1771261807.0985537,1771261808.6826544,1771261807.659207,1771261816.5515263,0.43082308769226074,stay,1771261816.5274289,1771261816.1043646,False,1,studied,False
True,1771261822.2796779,1771261823.635738,0.35,1.00768704611915,1771261823.3468468,0.1136526702816931,9,2.0018298109372457,120.10978865623474,1771261906.9283168,1771261786.8185282,0.1136526702816931,0.07589225361502643,0.03776041666666667,0.03776041666666667,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\biganimal\Zebra\Image_010.jpg,True,1771261826.1004639,True,1771261822.2796779,1771261822.260202,True,1.4778721332550049,1771261821.9811666,1771261821.9811666,1771261821.9811666,False,0.03776041666666667,1771261824.3450918,1771261822.354182,1771261823.3599122,recognition,0.9622395833333334,1771261819.6149588,1771261819.0940185,1771261820.6757886,1771261819.6420283,1771261825.991743,0.935295581817627,stay,1771261825.9678545,1771261825.0391188,False,2,studied,False
True,1771261830.2502735,1771261831.8690317,0.35,1.265294854369622,1771261831.5523233,0.7681868163155058,9,2.0018298109372457,120.10978865623474,1771261906.9283168,1771261786.8185282,0.23181318368449422,0.1897124892400498,0.04210069444444442,0.9578993055555556,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\VEGETABLE\Squash\Lure_090.jpg,False,1771261835.1479807,True,1771261834.3843338,1771261834.3670173,False,1.1728646755218506,1771261833.8115468,1771261833.8115468,1771261833.8115468,False,0.9578993055555556,1771261832.5898745,1771261830.3805532,1771261831.5663352,recognition,0.9578993055555556,1771261829.1815355,1771261828.666687,1771261830.231764,1771261829.2089581,1771261835.049836,0.480785608291626,stay,1771261835.024871,1771261834.54201,False,3,lure,False
True,1771261840.8846724,1771261842.656241,0.35,1.3956641153530789,1771261842.3447995,0.9183776451132801,9,2.0018298109372457,120.10978865623474,1771261906.9283168,1771261786.8185282,0.08162235488671987,0.022160549331164292,0.05946180555555558,0.9405381944444444,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FOOD\Donut\Lure_034.jpg,False,1771261844.6793325,True,1771261840.8836682,1771261840.8570175,True,1.5416650772094727,1771261840.3257763,1771261840.3257763,1771261840.3257763,False,0.9405381944444444,1771261843.3593307,1771261841.0401142,1771261842.3599486,recognition,0.9405381944444444,1771261838.1636388,1771261837.6458056,1771261839.2172456,1771261838.1925812,1771261844.6169481,0.5481405258178711,stay,1771261844.5918567,1771261844.0491273,False,4,lure,False
False,1771261849.0440292,1771261850.67135,0.35,1.2444091591715916,1771261850.3636546,0.9015234770320263,9,2.0018298109372457,120.10978865623474,1771261906.9283168,1771261786.8185282,0.9015234770320263,0.8746137548098041,0.02690972222222221,0.02690972222222221,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\BIRD\Flamingo\Image_023.jpg,True,1771261853.7815237,True,1771261853.0395033,1771261853.0164998,False,1.0446419715881348,1771261852.6625397,1771261852.6625397,1771261852.6625397,False,0.02690972222222221,1771261851.3797648,1771261849.14637,1771261850.3766646,recognition,0.9730902777777778,1771261847.9733272,1771261847.4556553,1771261849.0231357,1771261848.0005236,1771261853.702767,0.467806339263916,stay,1771261853.6802382,1771261853.2189682,False,5,studied,False
True,1771261857.9572058,1771261859.729837,0.35,1.5131454033891603,1771261859.4276025,0.7716593525168071,9,2.0018298109372457,120.10978865623474,1771261906.9283168,1771261786.8185282,0.22834064748319294,0.19275036970541515,0.03559027777777779,0.9644097222222222,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\bigobject\Mailbox\Lure_019.jpg,False,1771261863.3302202,True,1771261862.4068644,1771261862.386225,False,1.4020957946777344,1771261861.6115248,1771261861.6115248,1771261861.6115248,False,0.9644097222222222,1771261860.3925242,1771261858.066584,1771261859.4391315,recognition,0.9644097222222222,1771261856.8986197,1771261856.3817859,1771261857.9484196,1771261856.9251251,1771261863.2429113,0.6594071388244629,stay,1771261863.2174916,1771261862.5609715,False,6,lure,False
False,1771261868.8507967,1771261870.7603297,0.35,1.7051930250210479,1771261870.4556851,0.7902783062516441,9,2.0018298109372457,120.10978865623474,1771261906.9283168,1771261786.8185282,0.7902783062516441,0.7091151118071997,0.08116319444444442,0.08116319444444442,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\INSECT\Wasp\Image_060.jpg,True,1771261872.6606688,True,1771261868.849789,1771261868.8343067,True,1.2445542812347412,1771261868.5784097,1771261868.5784097,1771261868.5784097,False,0.08116319444444442,1771261871.4630907,1771261868.9595137,1771261870.4709826,recognition,0.9188368055555556,1771261866.4060812,1771261865.8861537,1771261867.4550638,1771261866.433687,1771261872.6100438,0.4308748245239258,stay,1771261872.593006,1771261872.1615667,False,7,studied,False
False,1771261879.0161939,1771261880.8810337,0.35,1.6850462095633327,1771261880.5779407,0.11013571240844078,9,2.0018298109372457,120.10978865623474,1771261906.9283168,1771261786.8185282,0.8898642875915592,0.8738052598137814,0.01605902777777779,0.9839409722222222,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\VEHICLE\cruiseship\Lure_096.jpg,False,1771261883.3730469,True,1771261879.0161939,1771261878.9989147,True,2.197930335998535,"1771261877.7534573,1771261878.5621457",1771261877.7534573,1771261878.5621457,False,0.9839409722222222,1771261881.5937598,1771261879.0877023,1771261880.588948,recognition,0.9839409722222222,1771261875.6643825,1771261875.1392088,1771261876.7149143,1771261875.6935778,1771261883.2580802,0.9809293746948242,stay,1771261883.2378323,1771261882.2605934,False,8,lure,False
False,1771261887.6423264,1771261890.093377,0.35,2.3258800617041153,1771261889.731215,0.22229600397912808,9,2.0018298109372457,120.10978865623474,1771261906.9283168,1771261786.8185282,0.7777039960208719,0.7529644126875387,0.02473958333333326,0.9752604166666667,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FRUIT\Strawberry\Lure_049.jpg,False,1771261893.4872673,True,1771261892.7209494,1771261892.7019622,False,1.2928576469421387,1771261892.1189625,1771261892.1189625,1771261892.1189625,False,0.9752604166666667,1771261890.7943802,1771261887.7786827,1771261889.7450893,recognition,0.9752604166666667,1771261886.5704632,1771261886.05251,1771261887.623203,1771261886.5998285,1771261893.4377956,0.5359673500061035,stay,1771261893.4164736,1771261892.8797553,False,9,lure,False
False,1771261897.952725,1771261899.5278728,0.35,1.254017151272118,1771261899.2483695,0.8650076093497228,9,2.0018298109372457,120.10978865623474,1771261906.9283168,1771261786.8185282,0.8650076093497228,0.13195419620583282,0.9969618055555556,0.9969618055555556,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\smallobject\Envelope\Image_075.jpg,True,1771261902.8621693,False,1771261901.9024596,1771261901.8841562,False,1.055260181427002,"1771261901.3210652,1771261901.3394449",1771261901.3210652,1771261901.3394449,False,0.9969618055555556,1771261900.229539,1771261898.0531657,1771261899.262379,recognition,0.0030381944444444198,1771261896.865314,1771261896.3417058,1771261897.932263,1771261896.9110825,1771261902.717097,0.631941556930542,stay,1771261902.6922605,1771261902.0617514,False,10,studied,False
True,1771261942.066345,1771261944.050083,0.35,1.8588889313638297,1771261943.7464917,0.01477937171552604,10,2.1215115070343016,127.2906904220581,1771262038.4710155,1771261911.180325,0.01477937171552604,0.0815747949511406,0.09635416666666664,0.09635416666666664,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\VEGETABLE\Bean\Image_085.jpg,True,1771261946.0530005,True,1771261942.064839,1771261942.0450919,True,6.998406410217285,1771261941.5585964,1771261941.5585964,1771261941.5585964,False,0.09635416666666664,1771261944.7503235,1771261942.1544764,1771261943.758497,recognition,0.9036458333333334,1771261933.8577294,1771261933.334423,1771261934.9083657,1771261933.8877046,1771261945.9699132,0.5389950275421143,stay,1771261945.9462993,1771261945.4132302,False,1,studied,False
True,1771261951.477271,1771261953.599851,0.35,1.9906675655898365,1771261953.2841182,0.9587541282769766,10,2.1215115070343016,127.2906904220581,1771262038.4710155,1771261911.180325,0.04124587172302341,0.018676427278578878,0.02256944444444453,0.9774305555555555,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\INSECT\Bug\Lure_054.jpg,False,1771261955.5731564,True,1771261951.4760585,1771261951.4550343,True,1.0712153911590576,1771261951.028227,1771261951.028227,1771261951.028227,False,0.9774305555555555,1771261954.2624154,1771261951.569741,1771261953.2965732,recognition,0.9774305555555555,1771261949.2034996,1771261948.6863325,1771261950.2575135,1771261949.2326121,1771261955.475546,0.5238461494445801,stay,1771261955.450799,1771261954.9312136,False,2,lure,False
True,1771261959.9888575,1771261961.893279,0.35,1.7435278252430813,1771261961.5851324,0.09993556430189912,10,2.1215115070343016,127.2906904220581,1771262038.4710155,1771261911.180325,0.09993556430189912,0.05783486985745469,0.042100694444444434,0.042100694444444434,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\VEHICLE\Helicopter\Image_097.jpg,True,1771261964.8112204,True,1771261964.1771822,1771261964.1588545,False,0.9384505748748779,1771261963.7959619,1771261963.7959619,1771261963.7959619,False,0.042100694444444434,1771261962.6116548,1771261960.0724413,1771261961.5956044,recognition,0.9578993055555556,1771261958.9140084,1771261958.3927827,1771261959.9679954,1771261958.942078,1771261964.7363882,0.41260194778442383,stay,1771261964.7164555,1771261964.3146436,False,3,studied,False
False,1771261969.0598216,1771261970.578367,0.35,1.2445755518197779,1771261970.2928011,0.056676029530886185,10,2.1215115070343016,127.2906904220581,1771262038.4710155,1771261911.180325,0.9433239704691139,0.929435081580225,0.01388888888888884,0.9861111111111112,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\smallanimal\Cat\Lure_062.jpg,False,1771261973.3931246,True,1771261972.6793737,1771261972.6554534,False,0.7612118721008301,1771261972.0201347,1771261972.0201347,1771261972.0201347,False,0.9861111111111112,1771261971.2784674,1771261969.125522,1771261970.2994764,recognition,0.9861111111111112,1771261967.9924033,1771261967.4677854,1771261969.0445375,1771261968.0247662,1771261973.306087,0.45331621170043945,stay,1771261973.277809,1771261972.8355803,False,4,lure,False
False,1771261977.5783312,1771261979.451397,0.35,1.6710012876491855,1771261979.1413722,0.9193095244391508,10,2.1215115070343016,127.2906904220581,1771262038.4710155,1771261911.180325,0.9193095244391508,0.8945699411058174,0.02473958333333333,0.02473958333333333,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\BIRD\Penguin\Image_030.jpg,True,1771261982.2899408,True,1771261981.6387103,1771261981.6206932,False,0.8500962257385254,1771261981.229362,1771261981.229362,1771261981.229362,False,0.02473958333333333,1771261980.1406534,1771261977.674814,1771261979.154798,recognition,0.9752604166666666,1771261976.5038395,1771261975.9901102,1771261977.5586636,1771261976.5326147,1771261982.2330887,0.430844783782959,stay,1771261982.2164245,1771261981.7812767,False,5,studied,False
False,1771261986.417397,1771261988.5288208,0.35,2.011572702819384,1771261988.2257612,0.14187323479143252,10,2.1215115070343016,127.2906904220581,1771262038.4710155,1771261911.180325,0.8581267652085675,0.8529184318752341,0.00520833333333337,0.9947916666666666,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\smallobject\Blender\Lure_073.jpg,False,1771261991.398874,True,1771261990.6165564,1771261990.5949752,False,0.8553652763366699,1771261989.9700923,1771261989.9700923,1771261989.9700923,False,0.9947916666666666,1771261989.1804492,1771261986.5078182,1771261988.2382755,recognition,0.9947916666666666,1771261985.3482025,1771261984.8245125,1771261986.3980045,1771261985.3768957,1771261991.3071494,0.499849796295166,stay,1771261991.286869,1771261990.7915635,False,6,lure,False
True,1771261995.618336,1771261997.2774107,0.35,1.39483248110512,1771261996.9799268,0.9763659802610638,10,2.1215115070343016,127.2906904220581,1771262038.4710155,1771261911.180325,0.023634019738936196,0.009786119149952643,0.03342013888888884,0.9665798611111112,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FRUIT\Watermelon\Lure_050.jpg,False,1771262001.0787694,True,1771262000.058152,1771262000.03526,False,1.4617457389831543,1771261999.2553234,1771261999.2553234,1771261999.2553234,False,0.9665798611111112,1771261997.9778197,1771261995.7350743,1771261996.9929097,recognition,0.9665798611111112,1771261994.5519795,1771261994.025206,1771261995.5991564,1771261994.573785,1771262000.999774,0.7480542659759521,stay,1771262000.9736547,1771262000.225764,False,7,lure,False
False,1771262007.4267788,1771262010.8663085,0.35,3.278999487226663,1771262010.2101495,0.9270250606110837,10,2.1215115070343016,127.2906904220581,1771262038.4710155,1771261911.180325,0.9270250606110837,0.8784139494999726,0.04861111111111108,0.04861111111111108,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FOOD\Pasta\Image_037.jpg,True,1771262013.012641,True,1771262007.4257762,1771262007.3996618,True,1.881155014038086,1771262007.0038257,1771262007.0038257,1771262007.0038257,False,0.04861111111111108,1771262011.5861306,1771262007.6024673,1771262010.221148,recognition,0.951388888888889,1771262004.3472695,1771262003.8261573,1771262005.400194,1771262004.3763194,1771262012.9332108,0.6398835182189941,stay,1771262012.9075727,1771262012.2741249,False,8,studied,False
False,1771262019.5756967,1771262021.0714455,0.35,1.060113776467246,1771262020.764529,0.15341312624775813,10,2.1215115070343016,127.2906904220581,1771262038.4710155,1771261911.180325,0.8465868737522418,0.7871250681966863,0.05946180555555558,0.9405381944444444,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\biganimal\Walrus\Lure_009.jpg,False,1771262023.2807074,True,1771262019.574678,1771262019.555658,True,1.9796128273010254,1771262019.0343845,1771262019.0343845,1771262019.0343845,False,0.9405381944444444,1771262021.7592452,1771262019.6951544,1771262020.774599,recognition,0.9405381944444444,1771262016.4058228,1771262015.8931124,1771262017.458455,1771262016.4346557,1771262023.1787155,0.726677417755127,stay,1771262023.1531482,1771262022.431893,False,9,lure,False
False,1771262030.9505932,1771262032.7519946,0.35,1.627809428836707,1771262032.4428365,0.9520256983028664,10,2.1215115070343016,127.2906904220581,1771262038.4710155,1771261911.180325,0.9520256983028664,0.04059582947491136,0.9926215277777778,0.9926215277777778,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\bigobject\Bench\Image_012.jpg,True,1771262034.75312,False,1771262030.949596,1771262030.9294949,True,3.007122278213501,1771262028.8983688,1771262028.8983688,1771262028.8983688,False,0.9926215277777778,1771262033.4716175,1771262031.038886,1771262032.4558928,recognition,0.00737847222222221,1771262026.7137961,1771262026.1868222,1771262027.7740412,1771262026.7507896,1771262034.6757295,0.5019972324371338,stay,1771262034.6477509,1771262034.1566513,False,10,studied,False
